lat,lon
43.567716229734,-65.3957614394531
43.5692087595049,-65.3985080214844
43.5692087595049,-65.4019412490234
43.567716229734,-65.4053744765625
43.567716229734,-65.4088077041016
43.5692087595049,-65.4115542861328
43.5716962269364,-65.4122409316406
43.5736861269135,-65.4101809951172
43.5756759611409,-65.4074344130859
43.5761734094243,-65.4040011855469
43.5786605892006,-65.4026278945312
43.5811476662421,-65.4019412490234
43.5836346405483,-65.4026278945312
43.5861215121188,-65.4040011855469
43.5861215121188,-65.4074344130859
43.5856241460235,-65.410867640625
43.5836346405483,-65.4129275771484
43.5846294015048,-65.4163608046875
43.5861215121188,-65.4191073867187
43.5881109354051,-65.42185396875
43.5905976220501,-65.4232272597656
43.5925868973955,-65.4252871962891
43.5950733991137,-65.4266604873047
43.597062526517,-65.4287204238281
43.597062526517,-65.4321536513672
43.5955706871288,-65.4349002333984
43.5930842059581,-65.4349002333984
43.5915922679418,-65.4376468154297
43.5920895847234,-65.4410800429687
43.5930842059581,-65.4445132705078
43.5935815104113,-65.4479464980469
43.5950733991137,-65.4506930800781
43.5960679710344,-65.4541263076172
43.5960679710344,-65.4575595351562
43.5950733991137,-65.4609927626953
43.5925868973955,-65.4609927626953
43.5901002929401,-65.4609927626953
43.5876135857477,-65.4596194716797
43.5861215121188,-65.4568728896484
43.5836346405483,-65.4568728896484
43.5811476662421,-65.4554995986328
43.5796554323454,-65.4527530166016
43.5776657296182,-65.4513797255859
43.5751785087481,-65.4493197890625
43.5726911851437,-65.4493197890625
43.5702037588055,-65.4493197890625
43.567716229734,-65.4493197890625
43.5652285979296,-65.4493197890625
43.5627408633927,-65.4500064345703
43.5607506017961,-65.4527530166016
43.5587602744513,-65.4554995986328
43.5567698813585,-65.4582461806641
43.5562722728122,-65.4616794082031
43.5562722728122,-65.4651126357422
43.5562722728122,-65.4685458632812
43.5567698813585,-65.4719790908203
43.5572674857955,-65.4754123183594
43.5577650861234,-65.4788455458984
43.558262682342,-65.4822787734375
43.5587602744513,-65.4857120009766
43.558262682342,-65.4891452285156
43.5567698813585,-65.4918918105469
43.5547794225179,-65.4946383925781
43.5527888979297,-65.4960116835937
43.5512959613418,-65.4994449111328
43.5507983075941,-65.5028781386719
43.5488076515115,-65.5049380751953
43.5463192389517,-65.5063113662109
43.5458215441123,-65.50974459375
43.5473146163031,-65.5131778212891
43.5473146163031,-65.5166110488281
43.5458215441123,-65.5200442763672
43.5458215441123,-65.5234775039062
43.5473146163031,-65.5269107314453
43.5498029877712,-65.5282840224609
43.5507983075941,-65.53171725
43.5522912565096,-65.5344638320312
43.5547794225179,-65.5344638320312
43.5572674857955,-65.5330905410156
43.5592578624514,-65.5310306044922
43.5607506017961,-65.5282840224609
43.5632384185186,-65.5269107314453
43.565726132509,-65.5255374404297
43.5667211893401,-65.5227908583984
43.5682137437669,-65.5200442763672
43.5682137437669,-65.5166110488281
43.5697062612098,-65.5138644667969
43.5711987416688,-65.5111178847656
43.5736861269135,-65.5104312392578
43.5761734094243,-65.5118045302734
43.577168293663,-65.5145511123047
